股票代码,市盈率-动态,归母净利润增长率
831010,43.2,1.5325000000000002
300627,45.58,1.53
300928,-53.28,1.5270000000000001
600499,16.62,1.5245000000000002
688096,-111.3,1.522
002221,85.46,1.5195
300044,-221.14,1.5170000000000001
301213,517.5,1.5150000000000001
300323,-27.63,1.5130000000000001
600728,-45.37,1.511
688539,79.84,1.509
301185,54.54,1.5065000000000002
688132,-2448.87,1.504
600535,20.05,1.502
600885,20.31,1.5
301367,33.61,1.4979999999999998
300998,-93.27,1.496
002172,51.08,1.4934999999999998
301511,-33.52,1.491
603280,22.62,1.489
301039,15.0,1.4869999999999999
002390,34.26,1.4849999999999999
600761,11.79,1.4829999999999999
300542,-280.52,1.4809999999999999
601126,16.4,1.4789999999999999
603567,19.73,1.4769999999999999
600190,-0.98,1.4749999999999999
301448,29.68,1.4729999999999999
832735,15.93,1.4715
603129,20.91,1.4700000000000002
301122,35.56,1.4685
603286,222.49,1.467
000538,17.91,1.4655
688392,63.48,1.464
300428,16.23,1.4620000000000002
605369,25.3,1.46
688298,-17.47,1.458
000603,36.68,1.4565000000000001
603538,34.86,1.4545
002093,43.36,1.4525000000000001
300890,49.33,1.4505000000000001
601816,20.85,1.4485
301080,60.66,1.4465
600160,40.16,1.4445000000000001
688389,18.69,1.4425
601138,21.74,1.4405
300365,310.99,1.4385
603186,-411.77,1.4365
300941,143.32,1.4344999999999999
603333,122.69,1.4324999999999999
600867,-174.17,1.4304999999999999
838227,63.59,1.4289999999999998
600338,33.59,1.4274999999999998
603212,-36.92,1.426
301197,-203.13,1.4244999999999999
300598,-105.04,1.423
601360,-117.34,1.4215
300778,-12.54,1.42
600851,42.37,1.4189999999999998
301195,24.46,1.4175
301277,21.4,1.416
832491,44.24,1.4144999999999999
301552,23.76,1.4135
301052,119.14,1.4124999999999999
603880,-82.72,1.4115
300419,237.01,1.4104999999999999
605179,171.7,1.4095
300858,38.34,1.4084999999999999
600487,12.79,1.407
002019,27.17,1.4054999999999997
603917,542.58,1.404
002812,51.54,1.4024999999999999
688029,21.66,1.401
002572,13.17,1.3995
600195,61.6,1.3984999999999999
301323,30.17,1.3974999999999997
300387,20.7,1.3964999999999999
603993,14.27,1.3954999999999997
300683,-58.07,1.394
688143,-730.07,1.3929999999999998
688366,30.56,1.392
301456,51.59,1.3909999999999998
002397,100.16,1.39
002537,102.88,1.3889999999999998
603557,-18.48,1.388
300233,25.27,1.387
688551,36.0,1.3855
301179,35.35,1.384
000960,14.23,1.3829999999999998
600315,50.54,1.3820000000000001
300468,129.35,1.381
600201,33.21,1.3795
688112,36.86,1.378
688653,-140.07,1.3764999999999998
603679,-53.05,1.375
603590,25.28,1.3735000000000002
834475,191.94,1.3715
300758,38.02,1.3695
300691,119.0,1.3679999999999999
688278,45.28,1.366
301163,72.52,1.364
002293,18.15,1.362
300272,31.27,1.3595000000000002
601318,5.92,1.3570000000000002
002581,361.3,1.3545
300827,32.09,1.352
601628,8.22,1.3495000000000001
600557,16.48,1.3470000000000002
601600,10.93,1.3445
603222,95.63,1.342
603976,36.83,1.3395
831961,1030.18,1.3375
002745,25.92,1.3355000000000001
002921,-49.36,1.3335000000000001
002727,19.66,1.3315000000000001
300769,-9.26,1.329
688091,155.08,1.3270000000000002
002723,-46.76,1.325
300534,78.17,1.323
000790,315.51,1.3215
300430,35.65,1.3199999999999998
003022,78.75,1.318
603383,64.06,1.3165
600744,140.57,1.315
688638,-18.3,1.3130000000000002
300360,12.31,1.311
603508,20.72,1.309
300099,61.55,1.307
688221,-15.0,1.3045
000889,-72.66,1.302
603345,16.42,1.2995
300154,24.44,1.2970000000000002
002907,54.09,1.294
000895,17.61,1.291
301167,148.04,1.288
688163,22.95,1.2850000000000001
603048,46.12,1.282
600446,-105.0,1.2785
300110,30.26,1.275
000816,113.37,1.2715
002995,-101.55,1.2680000000000002
836871,33.77,1.2650000000000001
002168,-17.41,1.2615
688157,44.41,1.258
430685,36.42,1.2550000000000001
603528,114.35,1.2520000000000002
002899,34.66,1.249
002340,28.2,1.246
603118,464.68,1.2434999999999998
688319,942.26,1.241
688007,134.11,1.238
605507,14.6,1.2345000000000002
002859,36.79,1.2315
600377,13.11,1.2285
000596,13.56,1.2254999999999998
600458,23.95,1.223
603356,-24.75,1.2205
605299,56.56,1.2185000000000001
603193,32.51,1.216
601006,11.93,1.2135
300962,31.55,1.2109999999999999
000625,28.27,1.2085
601698,140.14,1.2065
002950,16.77,1.2045
300792,59.11,1.2025
603357,12.53,1.2005
301211,54.45,1.1985
002970,28.96,1.1965
603090,31.01,1.1945000000000001
300541,135.35,1.1925
301529,36.81,1.1909999999999998
002879,44.79,1.19
603205,36.48,1.1889999999999998
603559,-27.66,1.1875
301292,-10.78,1.186
688707,-12.92,1.1844999999999999
600673,81.24,1.1829999999999998
835174,20.57,1.1815
000690,11.96,1.1804999999999999
301306,-29.57,1.1795
688387,-91.95,1.178
603301,14.14,1.1765
301103,151.19,1.175
300248,420.42,1.1735
300085,-359.81,1.172
600479,19.83,1.1704999999999999
688351,162.74,1.1694999999999998
000711,-57.31,1.1684999999999999
000878,12.98,1.167
000890,-26.7,1.1655
688011,-36.7,1.164
601877,10.13,1.1625
002252,19.07,1.161
301053,38.19,1.16
600529,17.04,1.159
688439,30.34,1.158
300765,213.52,1.157
688728,3825.69,1.1555
300436,-53.84,1.154
688678,59.53,1.1524999999999999
600886,12.05,1.1515
002935,320.36,1.1504999999999999
000301,-30.99,1.1495
301328,54.81,1.1484999999999999
688228,-206.99,1.1474999999999997
688511,175.41,1.1465
603676,13.15,1.1455
300779,359.75,1.144
002422,13.49,1.1429999999999998
300130,33.32,1.142
000411,11.87,1.141
600707,17.82,1.1395
002797,40.07,1.138
002051,28.0,1.1364999999999998
688223,39.22,1.1344999999999998
000663,-35.18,1.1324999999999998
600572,17.0,1.1305
002017,39.97,1.129
688327,-26.5,1.1275
002932,41.3,1.126
301075,-67.45,1.1244999999999998
300532,16.07,1.1225
603223,49.73,1.1205
603595,-79.09,1.1185
301622,42.57,1.1165
600331,528.18,1.1145
002626,30.75,1.112
600590,-17.83,1.11
300026,49.78,1.108
301391,243.57,1.106
000819,60.64,1.1035
600337,-4.58,1.1015000000000001
688020,-52.9,1.0995000000000001
002090,76.92,1.0975000000000001
603899,19.72,1.096
605266,26.24,1.0945000000000003
605339,35.81,1.093
300513,-44.22,1.0915000000000001
301522,80.19,1.0895000000000001
603379,33.9,1.0875000000000001
688156,-311.22,1.0855000000000001
300088,41.69,1.084
301289,52.32,1.0825
300286,21.18,1.081
301287,35.44,1.0795
688588,36.78,1.078
002890,96.53,1.0765
688567,-37.23,1.075
688605,62.78,1.0735
002560,36.58,1.072
605599,12.1,1.0710000000000002
300810,-19.42,1.0695000000000001
002747,-197.01,1.068
688211,-247.27,1.0665
600566,10.13,1.065
603707,28.9,1.0635
600388,18.43,1.062
300006,-116.02,1.06
300442,48.79,1.0585
833454,76.94,1.057
688639,33.18,1.0554999999999999
301208,67.87,1.0539999999999998
688726,24.65,1.0525000000000002
002532,9.91,1.0510000000000002
300729,15.99,1.0495
603207,21.04,1.0475
002139,24.84,1.0459999999999998
300966,-101.53,1.0445
688297,-245.39,1.0430000000000001
300205,-13.99,1.0414999999999999
603648,23.76,1.04
301618,73.96,1.0385
300773,21.61,1.037
603869,113.82,1.0355
300177,-256.84,1.0340000000000003
300784,53.56,1.0325000000000002
600713,11.0,1.0310000000000001
688363,50.45,1.03
301365,44.99,1.0290000000000001
603565,12.71,1.028
002824,63.74,1.0265
002729,60.17,1.025
603929,11.26,1.0235
601179,34.11,1.0219999999999998
601688,9.71,1.0205
688448,84.7,1.0195
300745,-31.66,1.0185
002153,1164.99,1.0175
301558,124.65,1.016
301336,95.05,1.0145000000000002
000070,921.93,1.0130000000000001
301617,22.7,1.012
605108,49.45,1.0110000000000001
601238,584.45,1.0100000000000002
688717,33.95,1.009
002038,-326.89,1.008
300771,60.73,1.0070000000000001
600153,10.91,1.0055
872895,148.42,1.004
688767,30.21,1.0025
003028,24.32,1.0015
601229,5.58,1.0005000000000002
603032,154.28,0.9994999999999999
002414,457.38,0.9984999999999999
688057,21.63,0.9970000000000001
000661,10.7,0.9955
605555,23.8,0.994
600449,30.23,0.9924999999999999
870976,39.48,0.9914999999999999
002709,82.97,0.9904999999999999
301133,27.31,0.9894999999999999
603579,15.41,0.9884999999999999
688516,8.59,0.9875
603936,77.19,0.986
002361,126.99,0.9844999999999999
688663,20.16,0.983
600000,6.75,0.9814999999999999
601288,6.38,0.9804999999999999
002399,14.73,0.9795
600549,18.12,0.9785
301239,334.49,0.977
601900,20.06,0.9754999999999999
688608,112.11,0.974
300472,-29.99,0.9719999999999999
688503,21.47,0.9704999999999998
600552,80.58,0.969
002028,28.87,0.9675
000676,58.56,0.966
002587,-157.54,0.9644999999999999
301268,-50.04,0.9625
301381,34.58,0.9605
300353,-39.53,0.9584999999999999
688459,69.39,0.9564999999999999
301231,-49.23,0.9549999999999998
600662,18.47,0.953
603065,204.05,0.951
002773,13.91,0.9484999999999999
873001,89.67,0.9460000000000001
002674,19.67,0.9434999999999999
301379,25.59,0.9410000000000001
001287,79.92,0.9389999999999998
300452,17.38,0.937
688165,-110.84,0.9345000000000001
600025,16.55,0.9325000000000001
003041,51.14,0.9305000000000001
605366,-187.63,0.9285
000919,43.59,0.9265000000000001
688206,-113.6,0.9245000000000001
301041,95.44,0.9225000000000001
600373,17.61,0.921
688606,21.46,0.9195
300612,-107.55,0.9179999999999999
603619,9.85,0.916
300111,1161.2,0.914
300776,33.41,0.9125000000000002
688098,-122.11,0.9109999999999999
000630,11.81,0.9099999999999999
300194,13.28,0.909
688513,18.5,0.908
688558,22.42,0.907
300713,-37.9,0.9055000000000002
601777,674.81,0.9039999999999999
688075,27.12,0.9029999999999999
920082,29.67,0.9019999999999999
300025,-85.81,0.901
301387,392.41,0.9
002240,-20.33,0.899
603883,15.5,0.8975
300471,-100.43,0.8959999999999999
601899,14.04,0.8944999999999999
600085,28.79,0.8930000000000001
600599,44.25,0.8915000000000001
301269,792.85,0.8905
300791,18.75,0.889
002048,10.83,0.8875
688450,-36.76,0.8859999999999999
603298,13.02,0.8845000000000001
605138,60.73,0.883
300614,-16.9,0.8815000000000002
300161,-64.49,0.8799999999999999
603119,49.45,0.8789999999999999
002370,-551.25,0.8780000000000001
600976,14.99,0.877
002815,36.09,0.8755000000000001
301388,168.68,0.874
688699,538.18,0.8724999999999999
601319,6.4,0.8709999999999999
836699,29.58,0.8699999999999999
301237,-62.52,0.869
688382,-18.23,0.8680000000000001
301229,38.35,0.867
300129,33.02,0.866
300628,18.84,0.865
601236,44.55,0.8644999999999999
837821,130.65,0.8639999999999999
300867,17.94,0.8630000000000001
688268,31.4,0.8620000000000001
002287,21.59,0.861
002802,36.81,0.86
300788,41.78,0.859
603369,14.11,0.8574999999999999
002510,50.28,0.8559999999999999
002788,9.47,0.8545
603279,10.9,0.8534999999999998
300803,384.11,0.8524999999999998
600794,17.82,0.8515
603007,-71.75,0.8505
600636,-150.71,0.8495000000000001
600993,17.84,0.8485000000000001
002101,22.48,0.8474999999999999
600191,70.63,0.8465
002938,36.1,0.8455
688281,38.69,0.8445
300568,31.31,0.8435
600350,13.99,0.842
603139,-28.51,0.841
300844,76.85,0.8400000000000001
603367,11.42,0.8390000000000001
002020,13.69,0.8380000000000001
000970,-238.5,0.8364999999999998
603788,16.12,0.8354999999999999
600351,14.11,0.8344999999999999
920116,100.55,0.8334999999999999
000338,11.49,0.8324999999999999
600604,-70.73,0.8314999999999999
301126,46.79,0.8305
000415,10.79,0.8295
002262,16.62,0.8285
300086,-13.77,0.827
300497,-57.68,0.8254999999999999
603091,14.2,0.8240000000000001
605277,39.06,0.8225
002595,20.66,0.8210000000000001
300470,20.24,0.819
603132,23.68,0.8175000000000001
002099,509.74,0.8160000000000001
300546,244.44,0.8145
871263,1302.91,0.8130000000000001
002349,28.15,0.8115
301468,32.07,0.8105
601607,13.86,0.8095000000000001
300871,-29.69,0.8084999999999999
002845,55.88,0.8075000000000001
301372,-26.82,0.806
300770,16.82,0.8045
600803,12.66,0.8030000000000002
600650,41.74,0.8015000000000001
002053,13.89,0.8
300635,477.04,0.799
300923,64.04,0.798
300850,-152.39,0.797
002177,232.26,0.796
600420,12.17,0.7950000000000002
002460,-85.07,0.794
002898,-367.8,0.793
000576,126.16,0.792
300012,23.2,0.791
002437,24.04,0.79
600755,14.75,0.789
002766,94.89,0.788
603730,18.05,0.7870000000000001
605365,20.99,0.786
600660,20.48,0.7845000000000001
603959,-8.49,0.7835
600298,25.07,0.7825
002937,21.28,0.7815000000000001
688207,-24.05,0.7805
000597,27.06,0.7795
600036,7.14,0.7785000000000001
000998,-21.9,0.777
688565,-29.84,0.7755
603330,-88.71,0.774
688766,37.24,0.7725000000000001
603699,19.36,0.7715
300181,18.18,0.7705
300636,26.35,0.7695000000000001
301108,49.08,0.7685000000000001
603018,20.6,0.7675000000000001
301587,49.01,0.7665
300189,-141.2,0.7655000000000001
300811,37.37,0.764
300594,-27.7,0.7625
600345,119.66,0.7615000000000001
601519,-70.08,0.7605000000000001
603381,21.41,0.7595
600313,98.36,0.7585
000021,35.62,0.7575000000000001
002782,32.66,0.7565000000000001
603272,-147.41,0.7555
600741,9.27,0.755
301042,26.24,0.7545
300066,44.18,0.754
002614,61.88,0.7535000000000001
000030,15.89,0.753
688357,28.63,0.752
600362,11.33,0.7510000000000001
301538,27.27,0.75
688750,60.77,0.749
603638,39.43,0.748
002032,21.81,0.747
600288,-491.36,0.746
002200,-25.81,0.745
603190,23.89,0.744
301263,45.62,0.743
002728,530.35,0.742
300680,36.02,0.741
688262,-57.8,0.7394999999999999
000922,24.0,0.738
000151,-24.69,0.7365
002857,-63.58,0.735
600961,11.61,0.7335
688799,18.03,0.732
003006,35.83,0.7304999999999999
002298,-8.27,0.729
688686,63.29,0.728
002322,21.37,0.727
300756,122.66,0.726
002376,109.46,0.725
300948,-145.23,0.724
603037,36.49,0.7224999999999999
603056,21.02,0.7215
600488,18.77,0.7204999999999999
002462,12.2,0.7190000000000001
000586,-557.75,0.7175
002557,16.66,0.716
600268,52.47,0.7144999999999999
834407,69.56,0.7135
688375,71.7,0.7125
603859,54.17,0.7114999999999999
600129,15.54,0.7104999999999999
601038,11.09,0.709
300449,-99.09,0.7075
601665,5.63,0.706
301322,20.42,0.7044999999999999
300477,-12.96,0.7030000000000001
603896,25.58,0.7015
001373,134.95,0.7
688499,-6.05,0.6984999999999999
603578,63.51,0.697
002531,33.92,0.696
000665,-10.76,0.6944999999999999
600061,17.01,0.693
605058,23.65,0.692
300717,33.09,0.6910000000000001
603937,-407.58,0.6900000000000001
600519,22.85,0.689
600774,659.48,0.688
603206,54.24,0.6869999999999999
300393,-16.09,0.6855
603860,265.92,0.6839999999999999
300184,90.46,0.683
605009,15.44,0.682
002352,19.92,0.681
300368,-61.46,0.68
002129,-4.52,0.679
300345,-13.94,0.678
002487,33.31,0.677
600742,12.65,0.6755000000000001
600329,22.88,0.674
300908,22.29,0.6725000000000001
000004,-37.86,0.6715000000000001
300294,26.46,0.6705000000000001
002412,17.55,0.6695000000000001
002647,-17.94,0.6685000000000001
300975,117.72,0.6675
301256,43.09,0.6665
000153,14.51,0.6655
603826,162.18,0.6645000000000001
300569,612.42,0.664
601677,8.11,0.6635
002736,15.91,0.6625
688339,-15.55,0.6615
688122,34.83,0.6605000000000001
003017,24.74,0.6595
002678,-34.38,0.6585
603600,13.71,0.6575
300836,122.95,0.6565000000000001
601231,22.68,0.656
301093,45.16,0.6555
300955,533.36,0.6545
600037,-679.19,0.6535
600052,31.93,0.6525000000000001
301327,43.26,0.6515
300919,19.21,0.6505000000000001
002574,244.76,0.6495000000000001
001324,37.2,0.648
002819,-76.81,0.6465000000000001
600546,7.98,0.645
601168,11.49,0.6435000000000001
688121,57.46,0.642
688018,77.29,0.641
001239,57.48,0.64
300540,137.26,0.639
603276,65.12,0.6380000000000001
002939,22.21,0.6365000000000001
601827,10.02,0.635
603096,19.14,0.6335
000752,66.62,0.6319999999999999
301517,118.97,0.6305000000000001
688041,155.27,0.6295
603228,26.28,0.6285000000000001
601369,15.74,0.6275
002299,35.53,0.6265000000000001
000526,27.25,0.6255
300456,-83.23,0.6244999999999999
002563,17.39,0.624
600927,33.92,0.6234999999999999
001914,12.55,0.623
600671,-241.96,0.6224999999999999
000039,18.05,0.6220000000000001
300504,86.38,0.6214999999999999
873833,41.98,0.6205
300414,520.13,0.6195
003040,-181.45,0.6184999999999999
001223,41.26,0.618
002413,-36.58,0.6174999999999999
002466,-7.19,0.6165
600548,13.93,0.6155
300651,59.58,0.6144999999999999
001358,32.48,0.6134999999999999
688779,-42.45,0.6125
301092,30.78,0.611
600642,9.49,0.6094999999999999
300703,38.44,0.608
002923,68.84,0.6065
300053,-116.23,0.605
600776,108.53,0.6035
301362,16.46,0.602
603683,30.12,0.6005
301216,-42.63,0.599
000011,1067.22,0.5974999999999999
600987,11.05,0.5965
600730,113.08,0.5954999999999999
001311,14.4,0.5944999999999999
002310,-3.4,0.593
603505,43.77,0.5914999999999999
301371,20.22,0.5904999999999999
688522,389.38,0.5894999999999999
301262,26.34,0.5885
002275,15.91,0.5875
600517,15.35,0.5864999999999999
301025,207.24,0.586
300062,-523.41,0.5854999999999999
000700,8.86,0.585
605099,15.96,0.5845
300464,-41.72,0.584
688270,405.71,0.5835
688253,13.13,0.583
601958,11.26,0.5824999999999999
300487,30.11,0.582
002363,59.77,0.581
600703,186.05,0.58
601012,-13.81,0.579
603836,23.09,0.5780000000000001
600150,49.43,0.5774999999999999
301026,24.2,0.577
000913,16.4,0.5765
300054,49.54,0.576
600267,15.44,0.5755
300517,75.08,0.575
301024,-18.69,0.5744999999999999
603810,-53.3,0.574
600301,15.59,0.5734999999999999
301606,39.65,0.5725
603229,24.31,0.5714999999999999
300351,51.68,0.5704999999999999
603421,-123.67,0.5694999999999999
605003,21.97,0.5685
300512,58.46,0.5675
301212,129.68,0.5665
002858,110.06,0.5660000000000001
002355,24.93,0.5655
603348,57.11,0.565
688069,43.55,0.5645
002708,114.04,0.5640000000000001
301203,18.27,0.5630000000000001
600332,10.53,0.562
601001,7.43,0.561
001326,19.13,0.5599999999999999
000712,-102.1,0.5589999999999999
605177,34.74,0.558
300932,48.73,0.557
688333,404.74,0.556
600475,13.62,0.5555000000000001
300292,69.67,0.555
001366,-91.47,0.5545000000000001
603008,12.56,0.554
603016,74.64,0.5535
600033,9.6,0.5525000000000001
688186,37.6,0.5515000000000001
601865,27.8,0.5505000000000001
300658,42.07,0.5495
301281,61.24,0.5485000000000001
300538,328.28,0.547
603282,19.19,0.5455
002398,30.95,0.5445
301376,20.52,0.5435000000000001
002896,128.56,0.5425
605399,58.51,0.5415000000000001
000650,14.45,0.5405
301198,237.22,0.5395000000000001
301151,86.64,0.5385000000000001
300629,35.14,0.5375
600460,1157.8,0.5365
600664,14.23,0.535
688370,26.26,0.5335
603013,15.79,0.532
300045,-364.37,0.5305000000000001
688310,188.23,0.5295
002873,28.81,0.5285
000733,27.25,0.5275
600211,11.14,0.5265000000000001
000719,17.41,0.5255
002185,78.15,0.525
600500,-20.22,0.5245
688036,22.14,0.524
002675,50.59,0.5235000000000001
688455,-28.33,0.5225000000000001
002136,38.71,0.5215
300349,14.48,0.5205
300140,20.8,0.5195
000975,21.48,0.5185000000000001
002897,27.37,0.5175000000000001
300490,-16.8,0.5165
301589,25.92,0.5155000000000001
605319,19.5,0.5145000000000001
300374,-49.74,0.5135000000000001
301246,116.79,0.5125
000581,10.61,0.5115000000000001
000788,20.74,0.5105000000000001
688328,-32.11,0.5095000000000001
600136,-108.45,0.5085
300970,-31.19,0.5075000000000001
603093,15.54,0.5065000000000001
002778,-47.93,0.5055000000000001
000923,12.11,0.504
600089,10.8,0.5025000000000001
301215,54.94,0.5015
000688,199.09,0.5005
688592,-243.17,0.4995
000800,83.45,0.49850000000000005
601377,30.27,0.49749999999999994
605151,33.2,0.4965
603982,-4.44,0.4955
000333,13.13,0.495
002961,17.86,0.49399999999999994
301315,132.69,0.493
688295,-1513.71,0.492
300946,30.8,0.491
603533,-204.58,0.48999999999999994
601919,4.59,0.489
002023,93.9,0.488
300564,1261.13,0.487
600612,11.66,0.48599999999999993
601869,37.76,0.485
600783,22.85,0.484
002955,18.49,0.48299999999999993
870508,26.33,0.48200000000000004
000908,-57.85,0.48100000000000004
300500,-81.71,0.48
002577,146.56,0.479
300861,24.83,0.4779999999999999
301023,30.22,0.4765
300447,51.76,0.475
002508,12.78,0.4734999999999999
301057,47.05,0.47250000000000003
603530,39.28,0.4715
605180,35.12,0.47050000000000003
688291,61.11,0.4694999999999999
601696,34.47,0.4685
601089,13.78,0.46749999999999997
688658,24.72,0.4665
600833,14.99,0.4654999999999999
688003,-467.96,0.4645
600060,18.19,0.46299999999999997
601019,17.89,0.462
301009,102.36,0.461
603365,14.59,0.45999999999999996
001378,30.67,0.45899999999999996
688376,22.66,0.458
300732,-10.97,0.457
600335,24.51,0.45600000000000007
000933,8.52,0.45549999999999996
603297,62.51,0.45499999999999996
603373,29.37,0.4545
600690,12.48,0.454
300191,-77.26,0.4535
002853,190.98,0.45299999999999996
002317,48.2,0.4525
600075,571.09,0.45199999999999996
300501,24.58,0.45150000000000007
600682,30.8,0.45099999999999996
002601,12.59,0.45050000000000007
601966,11.59,0.4495
300899,151.74,0.449
600613,45.82,0.44849999999999995
600531,10.02,0.44800000000000006
301225,24.51,0.44750000000000006
002625,123.58,0.44699999999999995
688076,23.67,0.4465
603288,35.72,0.446
600483,10.78,0.4455
002803,29.55,0.445
600887,12.13,0.4445
600846,14.09,0.44400000000000006
600382,106.94,0.44349999999999995
920002,43.76,0.4425
000001,4.23,0.4414999999999999
001210,21.64,0.4405
301357,-206.75,0.43950000000000006
603698,51.39,0.4385
601398,6.95,0.4375
603380,22.24,0.43649999999999994
600151,-187.63,0.43599999999999994
601059,38.51,0.43550000000000005
600378,32.0,0.43500000000000005
000550,13.18,0.4345
600030,19.28,0.434
300888,29.92,0.433
002813,-52.87,0.43199999999999994
601878,32.14,0.43099999999999994
000609,-4.99,0.43
600563,27.38,0.429
600989,20.14,0.42799999999999994
300751,25.73,0.42699999999999994
301505,95.25,0.426
000423,25.18,0.4255
830799,246.61,0.42499999999999993
000547,-15.49,0.42449999999999993
600166,33.25,0.42349999999999993
002756,15.12,0.4225
001234,21.38,0.4215
300385,-8.01,0.4205
301418,49.28,0.41949999999999993
300167,-22.75,0.4185
003031,44.69,0.4175
688485,-45.95,0.4165
300405,-51.6,0.41550000000000004
301502,66.37,0.4149999999999999
688458,-94.99,0.4145
688015,91.01,0.414
600513,22.68,0.4135
600363,55.02,0.413
833284,-197.11,0.4125
300371,27.21,0.4119999999999999
600252,553.82,0.4114999999999999
603568,11.99,0.4109999999999999
688566,19.1,0.4105
002080,25.63,0.41
300875,-216.69,0.41
000758,22.11,0.4095
600118,-1649.72,0.409
600988,22.53,0.4085
603693,15.79,0.40800000000000003
603700,43.49,0.4074999999999999
000012,14.79,0.4069999999999999
600775,-70.11,0.40650000000000003
002623,-85.26,0.40599999999999997
600038,65.54,0.40549999999999997
000636,49.84,0.40449999999999997
600714,91.45,0.4035
002444,14.13,0.4025
605288,26.41,0.4015000000000001
300815,9.21,0.40049999999999997
301332,33.93,0.3995
002867,12.25,0.39849999999999997
300977,123.85,0.3975000000000001
001259,125.6,0.3965
002144,20.76,0.3955
000756,23.17,0.3945
603237,12.73,0.394
300698,132.61,0.3935
300741,39.87,0.393
603787,21.49,0.3925
301628,65.98,0.392
000651,8.42,0.3915
002056,17.04,0.391
000767,-19.52,0.3905
605259,14.5,0.39
601801,14.12,0.39
605055,60.19,0.38950000000000007
002590,34.5,0.389
002419,38.82,0.3885
688362,176.06,0.388
300150,70.53,0.3875
601022,19.15,0.387
920016,41.71,0.38649999999999995
600815,467.65,0.386
601225,9.66,0.38550000000000006
002229,-79.5,0.385
600576,57.28,0.3845
600999,15.63,0.384
600584,50.2,0.383
002301,27.57,0.382
605005,24.77,0.38099999999999995
301279,49.77,0.38
002125,21.95,0.379
688401,32.58,0.378
002237,20.17,0.377
301028,17.05,0.376
002909,110.47,0.37550000000000006
300606,98.71,0.375
600053,637.87,0.3745
600167,18.43,0.3735
605296,22.67,0.3725
000058,201.51,0.3715
688318,158.73,0.3705
000728,15.97,0.36950000000000005
300743,26.02,0.36849999999999994
836260,26.69,0.3675
601198,28.72,0.3665
300241,64.81,0.3655
600855,-39.79,0.365
301002,83.68,0.36449999999999994
300983,-50.07,0.364
603689,11.01,0.36350000000000005
603626,-15.08,0.363
603035,10.46,0.362
603105,17.12,0.361
688305,55.61,0.36
000920,20.07,0.359
600176,22.44,0.358
601212,-51.44,0.35699999999999993
300994,24.38,0.3565
002276,25.82,0.356
300508,28.66,0.35550000000000004
601881,15.64,0.355
300443,32.67,0.3544999999999999
688610,120.15,0.354
002231,-82.84,0.3535
300118,-6.4,0.3524999999999999
603655,96.72,0.3515
600909,18.54,0.3505
600503,2080.63,0.34950000000000003
002603,33.09,0.3485
301588,44.22,0.3475
301233,28.25,0.3465
600071,-251.47,0.346
688335,-65.15,0.34550000000000003
601390,5.39,0.34500000000000003
001269,-15.43,0.3445
603477,26.51,0.3435
002835,23.55,0.34249999999999997
300343,-288.56,0.3415
300327,68.79,0.3405
301559,37.82,0.3395
603610,21.56,0.3385
603580,305.12,0.3375
002698,30.7,0.3365
002202,16.14,0.3355
603605,25.36,0.3350000000000001
688500,-30.58,0.3345000000000001
300434,47.53,0.33399999999999996
605222,22.57,0.3335
600875,13.65,0.333
301043,17.49,0.3325
001395,20.8,0.332
603713,11.92,0.3315
300822,96.82,0.3305
870436,-59.16,0.3295
601567,16.26,0.3285
605189,13.46,0.328
002668,12.26,0.3275
300712,104.43,0.327
000559,21.79,0.3265
002967,43.96,0.326
688388,-35.12,0.3255
600996,-12.85,0.325
300214,-42.27,0.3245
300856,12.64,0.3235
301232,-19.78,0.3225
601800,7.19,0.3215
000776,13.5,0.3205
600062,10.72,0.3195
003008,26.84,0.3185
601717,5.64,0.3175
601998,5.19,0.3165
600111,152.18,0.3155
001289,18.62,0.315
688570,22.68,0.31450000000000006
603665,-31.0,0.314
688296,411.83,0.3135
600455,47.01,0.313
688022,-5.57,0.312
603681,14.99,0.311
000783,19.96,0.30999999999999994
600685,132.02,0.30900000000000005
301227,-36.84,0.308
301063,56.87,0.307
002242,58.96,0.3065
300459,211.86,0.30599999999999994
300701,58.27,0.3055
603855,16.0,0.30500000000000005
832469,30.53,0.304
001238,80.01,0.30300000000000005
601137,11.35,0.30199999999999994
300617,28.37,0.301
300886,64.37,0.29999999999999993
603355,11.73,0.299
601020,55.36,0.298
603168,-63.16,0.297
002213,-115.8,0.296
301161,37.0,0.295
002222,72.62,0.2945
300665,-14.86,0.294
301526,-62.58,0.2935
603677,39.01,0.293
600416,62.26,0.2925
002884,14.41,0.2915
002706,19.33,0.2905
603808,92.59,0.2895
688021,-22.3,0.28850000000000003
603267,49.2,0.2875
002475,26.04,0.287
301022,45.09,0.2865
603178,469.24,0.286
300507,39.52,0.28550000000000003
002850,25.53,0.28500000000000003
603569,54.01,0.28400000000000003
301528,67.6,0.28300000000000003
301603,26.37,0.28200000000000003
301217,-68.14,0.281
601328,5.95,0.28
000155,24.27,0.279
688285,88.35,0.278
301038,-607.52,0.277
002162,-77.01,0.276
603025,24.98,0.275
000951,17.57,0.2745000000000001
601799,28.64,0.274
603916,30.83,0.2735
600262,22.03,0.273
300838,64.95,0.2725
600592,20.39,0.272
300696,-177.64,0.2715
688110,-67.26,0.271
601818,4.36,0.2705000000000001
688056,43.86,0.2695
605168,29.94,0.269
